batch_index,metric,area,comp,suff
4,cross_entropy,0.15,0.083339,0.069472
5,auc,0.05,0.0,0.0
5,accuracy,0.05,1.0,1.0
5,cross_entropy,0.05,0.085785,0.06857
5,auc,0.075,0.0,0.0
5,accuracy,0.075,1.0,1.0
5,cross_entropy,0.075,0.082688,0.069836
5,auc,0.1,0.0,0.0
5,accuracy,0.1,1.0,1.0
5,cross_entropy,0.1,0.07962,0.071343
5,auc,0.15,0.0,0.0
5,accuracy,0.15,1.0,1.0
5,cross_entropy,0.15,0.076626,0.073134
6,auc,0.05,0.0,0.0
6,accuracy,0.05,1.0,1.0
6,cross_entropy,0.05,0.095475,0.070296
6,auc,0.075,0.0,0.0
6,accuracy,0.075,1.0,1.0
6,cross_entropy,0.075,0.094494,0.06983
6,auc,0.1,0.0,0.0
6,accuracy,0.1,1.0,1.0
6,cross_entropy,0.1,0.092266,0.070428
6,auc,0.15,0.0,0.0
6,accuracy,0.15,1.0,1.0
6,cross_entropy,0.15,0.089147,0.072032
7,auc,0.05,0.0,0.0
7,accuracy,0.05,1.0,1.0
7,cross_entropy,0.05,0.141997,0.077162
7,auc,0.075,0.0,0.0
7,accuracy,0.075,1.0,1.0
7,cross_entropy,0.075,0.138226,0.077868
7,auc,0.1,0.0,0.0
7,accuracy,0.1,1.0,1.0
7,cross_entropy,0.1,0.132881,0.08049
7,auc,0.15,0.0,0.0
7,accuracy,0.15,1.0,1.0
7,cross_entropy,0.15,0.124066,0.084577
8,auc,0.05,0.0,0.0
8,accuracy,0.05,1.0,1.0
8,cross_entropy,0.05,0.130403,0.069724
8,auc,0.075,0.0,0.0
8,accuracy,0.075,1.0,1.0
8,cross_entropy,0.075,0.126414,0.071117
8,auc,0.1,0.0,0.0
8,accuracy,0.1,1.0,1.0
8,cross_entropy,0.1,0.119679,0.074308
8,auc,0.15,0.0,0.0
8,accuracy,0.15,1.0,1.0
8,cross_entropy,0.15,0.110552,0.079388
9,auc,0.05,1.0,1.0
9,accuracy,0.05,1.0,1.0
9,cross_entropy,0.05,0.092215,0.062372
9,auc,0.075,1.0,1.0
9,accuracy,0.075,0.96875,1.0
9,cross_entropy,0.075,0.099263,0.06169
9,auc,0.1,1.0,1.0
9,accuracy,0.1,1.0,1.0
9,cross_entropy,0.1,0.094857,0.061273
9,auc,0.15,1.0,1.0
9,accuracy,0.15,1.0,1.0
9,cross_entropy,0.15,0.086091,0.062089
10,auc,0.05,1.0,1.0
10,accuracy,0.05,1.0,0.96875
10,cross_entropy,0.05,0.142402,0.135461
10,auc,0.075,1.0,1.0
10,accuracy,0.075,1.0,0.96875
10,cross_entropy,0.075,0.142506,0.130095
10,auc,0.1,1.0,1.0
10,accuracy,0.1,0.96875,0.96875
10,cross_entropy,0.1,0.140588,0.126229
10,auc,0.15,1.0,1.0
10,accuracy,0.15,0.96875,0.96875
10,cross_entropy,0.15,0.138071,0.121912
11,auc,0.05,0.0,0.0
11,accuracy,0.05,1.0,1.0
11,cross_entropy,0.05,0.13958,0.075314
11,auc,0.075,0.0,0.0
11,accuracy,0.075,1.0,1.0
11,cross_entropy,0.075,0.135009,0.076183
11,auc,0.1,0.0,0.0
11,accuracy,0.1,1.0,1.0
11,cross_entropy,0.1,0.126977,0.079219
11,auc,0.15,0.0,0.0
11,accuracy,0.15,1.0,1.0
11,cross_entropy,0.15,0.115047,0.084685
12,auc,0.05,0.0,0.0
12,accuracy,0.05,1.0,1.0
12,cross_entropy,0.05,0.124912,0.071203
12,auc,0.075,0.0,0.0
12,accuracy,0.075,1.0,1.0
12,cross_entropy,0.075,0.122408,0.070791
12,auc,0.1,0.0,0.0
12,accuracy,0.1,1.0,1.0
12,cross_entropy,0.1,0.119186,0.072358
12,auc,0.15,0.0,0.0
12,accuracy,0.15,1.0,1.0
12,cross_entropy,0.15,0.110581,0.075963
13,auc,0.05,0.0,0.0
13,accuracy,0.05,1.0,1.0
13,cross_entropy,0.05,0.094318,0.076081
13,auc,0.075,0.0,0.0
13,accuracy,0.075,1.0,1.0
13,cross_entropy,0.075,0.092066,0.076267
13,auc,0.1,0.0,0.0
13,accuracy,0.1,1.0,1.0
13,cross_entropy,0.1,0.088771,0.078456
13,auc,0.15,0.0,0.0
13,accuracy,0.15,1.0,1.0
13,cross_entropy,0.15,0.083853,0.08126
14,auc,0.05,0.0,0.0
14,accuracy,0.05,1.0,1.0
14,cross_entropy,0.05,0.105109,0.072301
14,auc,0.075,0.0,0.0
14,accuracy,0.075,1.0,1.0
14,cross_entropy,0.075,0.103542,0.072508
14,auc,0.1,0.0,0.0
14,accuracy,0.1,1.0,1.0
14,cross_entropy,0.1,0.100669,0.073609
14,auc,0.15,0.0,0.0
14,accuracy,0.15,1.0,1.0
14,cross_entropy,0.15,0.097535,0.075266
15,auc,0.05,1.0,0.612903
15,accuracy,0.05,0.96875,0.96875
15,cross_entropy,0.05,0.140795,0.152095
15,auc,0.075,1.0,0.741935
15,accuracy,0.075,0.96875,0.96875
15,cross_entropy,0.075,0.13742,0.150477
15,auc,0.1,1.0,0.806452
15,accuracy,0.1,0.96875,0.96875
15,cross_entropy,0.1,0.135755,0.148293
15,auc,0.15,1.0,0.806452
15,accuracy,0.15,0.96875,0.96875
15,cross_entropy,0.15,0.129444,0.150364
16,auc,0.05,1.0,1.0
16,accuracy,0.05,1.0,0.96875
16,cross_entropy,0.05,0.111329,0.139173
16,auc,0.075,1.0,1.0
16,accuracy,0.075,0.96875,0.96875
16,cross_entropy,0.075,0.112547,0.132745
16,auc,0.1,1.0,0.967742
16,accuracy,0.1,0.96875,0.96875
16,cross_entropy,0.1,0.113305,0.130205
16,auc,0.15,1.0,0.967742
16,accuracy,0.15,0.96875,0.96875
16,cross_entropy,0.15,0.113849,0.126385
17,auc,0.05,1.0,0.967742
17,accuracy,0.05,1.0,0.96875
17,cross_entropy,0.05,0.106002,0.133654
17,auc,0.075,1.0,1.0
17,accuracy,0.075,1.0,0.96875
17,cross_entropy,0.075,0.112789,0.124028
17,auc,0.1,1.0,1.0
17,accuracy,0.1,1.0,0.96875
17,cross_entropy,0.1,0.118235,0.115015
17,auc,0.15,1.0,1.0
17,accuracy,0.15,0.96875,0.96875
17,cross_entropy,0.15,0.11252,0.109716
18,auc,0.05,0.0,0.0
18,accuracy,0.05,1.0,1.0
18,cross_entropy,0.05,0.113519,0.073934
18,auc,0.075,0.0,0.0
18,accuracy,0.075,1.0,1.0
18,cross_entropy,0.075,0.110422,0.074546
18,auc,0.1,0.0,0.0
18,accuracy,0.1,1.0,1.0
18,cross_entropy,0.1,0.106498,0.075979
18,auc,0.15,0.0,0.0
18,accuracy,0.15,1.0,1.0
18,cross_entropy,0.15,0.101106,0.079657
19,auc,0.05,0.0,0.0
19,accuracy,0.05,1.0,1.0
19,cross_entropy,0.05,0.07344,0.06689
19,auc,0.075,0.0,0.0
19,accuracy,0.075,1.0,1.0
19,cross_entropy,0.075,0.072232,0.066675
19,auc,0.1,0.0,0.0
19,accuracy,0.1,1.0,1.0
19,cross_entropy,0.1,0.071157,0.06727
19,auc,0.15,0.0,0.0
19,accuracy,0.15,1.0,1.0
19,cross_entropy,0.15,0.068397,0.069537
20,auc,0.05,0.0,0.0
20,accuracy,0.05,1.0,1.0
20,cross_entropy,0.05,0.096416,0.071226
20,auc,0.075,0.0,0.0
20,accuracy,0.075,1.0,1.0
20,cross_entropy,0.075,0.093569,0.071937
20,auc,0.1,0.0,0.0
20,accuracy,0.1,1.0,1.0
20,cross_entropy,0.1,0.090649,0.072122
20,auc,0.15,0.0,0.0
20,accuracy,0.15,1.0,1.0
20,cross_entropy,0.15,0.086529,0.07438
21,auc,0.05,0.0,0.0
21,accuracy,0.05,1.0,1.0
21,cross_entropy,0.05,0.102425,0.06998
21,auc,0.075,0.0,0.0
21,accuracy,0.075,1.0,1.0
21,cross_entropy,0.075,0.100529,0.070701
21,auc,0.1,0.0,0.0
21,accuracy,0.1,1.0,1.0
21,cross_entropy,0.1,0.098677,0.071454
21,auc,0.15,0.0,0.0
21,accuracy,0.15,1.0,1.0
21,cross_entropy,0.15,0.096084,0.072043
22,auc,0.05,1.0,1.0
22,accuracy,0.05,1.0,0.96875
22,cross_entropy,0.05,0.096068,0.126266
22,auc,0.075,1.0,1.0
22,accuracy,0.075,0.96875,0.96875
22,cross_entropy,0.075,0.097047,0.122383
22,auc,0.1,1.0,1.0
22,accuracy,0.1,0.96875,0.96875
22,cross_entropy,0.1,0.100753,0.116087
22,auc,0.15,1.0,1.0
22,accuracy,0.15,0.96875,0.96875
22,cross_entropy,0.15,0.107196,0.107658
23,auc,0.05,0.0,0.0
23,accuracy,0.05,1.0,1.0
23,cross_entropy,0.05,0.08533,0.06908
23,auc,0.075,0.0,0.0
23,accuracy,0.075,1.0,1.0
23,cross_entropy,0.075,0.08485,0.068225
23,auc,0.1,0.0,0.0
23,accuracy,0.1,1.0,1.0
23,cross_entropy,0.1,0.082219,0.068493
23,auc,0.15,0.0,0.0
23,accuracy,0.15,1.0,1.0
23,cross_entropy,0.15,0.081874,0.06748
24,auc,0.05,0.0,0.0
24,accuracy,0.05,1.0,1.0
24,cross_entropy,0.05,0.10667,0.07274
24,auc,0.075,0.0,0.0
24,accuracy,0.075,1.0,1.0
24,cross_entropy,0.075,0.103496,0.074303
24,auc,0.1,0.0,0.0
24,accuracy,0.1,1.0,1.0
24,cross_entropy,0.1,0.102188,0.074818
24,auc,0.15,0.0,0.0
24,accuracy,0.15,1.0,1.0
24,cross_entropy,0.15,0.095891,0.079483
25,auc,0.05,0.0,0.0
25,accuracy,0.05,1.0,1.0
25,cross_entropy,0.05,0.093575,0.070624
25,auc,0.075,0.0,0.0
25,accuracy,0.075,1.0,1.0
25,cross_entropy,0.075,0.09176,0.071105
25,auc,0.1,0.0,0.0
25,accuracy,0.1,1.0,1.0
25,cross_entropy,0.1,0.089617,0.07181
25,auc,0.15,0.0,0.0
25,accuracy,0.15,1.0,1.0
25,cross_entropy,0.15,0.088523,0.072038
26,auc,0.05,1.0,0.645161
26,accuracy,0.05,1.0,0.96875
26,cross_entropy,0.05,0.121011,0.148537
26,auc,0.075,1.0,0.903226
26,accuracy,0.075,0.96875,0.96875
26,cross_entropy,0.075,0.121129,0.144442
26,auc,0.1,1.0,0.903226
26,accuracy,0.1,0.96875,0.96875
26,cross_entropy,0.1,0.12108,0.142239
26,auc,0.15,1.0,0.935484
26,accuracy,0.15,0.96875,0.96875
26,cross_entropy,0.15,0.120251,0.14041
27,auc,0.05,0.0,0.0
27,accuracy,0.05,1.0,1.0
27,cross_entropy,0.05,0.093335,0.074343
27,auc,0.075,0.0,0.0
27,accuracy,0.075,1.0,1.0
27,cross_entropy,0.075,0.090722,0.07361
27,auc,0.1,0.0,0.0
27,accuracy,0.1,1.0,1.0
27,cross_entropy,0.1,0.090802,0.072988
27,auc,0.15,0.0,0.0
27,accuracy,0.15,1.0,1.0
27,cross_entropy,0.15,0.087769,0.073374
28,auc,0.05,0.0,0.0
28,accuracy,0.05,1.0,1.0
28,cross_entropy,0.05,0.115667,0.069885
28,auc,0.075,0.0,0.0
28,accuracy,0.075,1.0,1.0
28,cross_entropy,0.075,0.114511,0.069417
28,auc,0.1,0.0,0.0
28,accuracy,0.1,1.0,1.0
28,cross_entropy,0.1,0.112249,0.069887
28,auc,0.15,0.0,0.0
28,accuracy,0.15,1.0,1.0
28,cross_entropy,0.15,0.106432,0.073201
29,auc,0.05,1.0,1.0
29,accuracy,0.05,0.96875,0.96875
29,cross_entropy,0.05,0.128682,0.135503
29,auc,0.075,1.0,1.0
29,accuracy,0.075,0.96875,0.96875
29,cross_entropy,0.075,0.129095,0.132523
29,auc,0.1,1.0,1.0
29,accuracy,0.1,0.96875,0.96875
29,cross_entropy,0.1,0.12857,0.128937
29,auc,0.15,1.0,1.0
29,accuracy,0.15,0.96875,0.96875
29,cross_entropy,0.15,0.128813,0.124475
30,auc,0.05,0.0,0.0
30,accuracy,0.05,1.0,1.0
30,cross_entropy,0.05,0.086976,0.067527
30,auc,0.075,0.0,0.0
30,accuracy,0.075,1.0,1.0
30,cross_entropy,0.075,0.086604,0.06855
30,auc,0.1,0.0,0.0
30,accuracy,0.1,1.0,1.0
30,cross_entropy,0.1,0.088476,0.069519
30,auc,0.15,0.0,0.0
30,accuracy,0.15,1.0,1.0
30,cross_entropy,0.15,0.087629,0.073384
31,auc,0.05,1.0,0.967742
31,accuracy,0.05,0.96875,0.96875
31,cross_entropy,0.05,0.109269,0.141023
31,auc,0.075,1.0,0.967742
31,accuracy,0.075,0.96875,0.96875
31,cross_entropy,0.075,0.109637,0.138492
31,auc,0.1,1.0,0.967742
31,accuracy,0.1,0.96875,0.96875
31,cross_entropy,0.1,0.108082,0.138279
31,auc,0.15,1.0,0.967742
31,accuracy,0.15,0.96875,0.96875
31,cross_entropy,0.15,0.104992,0.139229
32,auc,0.05,0.0,0.0
32,accuracy,0.05,1.0,1.0
32,cross_entropy,0.05,0.08376,0.073738
32,auc,0.075,0.0,0.0
32,accuracy,0.075,1.0,1.0
32,cross_entropy,0.075,0.082242,0.074368
32,auc,0.1,0.0,0.0
32,accuracy,0.1,1.0,1.0
32,cross_entropy,0.1,0.081202,0.07456
32,auc,0.15,0.0,0.0
32,accuracy,0.15,1.0,1.0
32,cross_entropy,0.15,0.079154,0.075022
33,auc,0.05,0.0,0.0
33,accuracy,0.05,1.0,1.0
33,cross_entropy,0.05,0.113956,0.064959
33,auc,0.075,0.0,0.0
33,accuracy,0.075,1.0,1.0
33,cross_entropy,0.075,0.11243,0.065437
33,auc,0.1,0.0,0.0
33,accuracy,0.1,1.0,1.0
33,cross_entropy,0.1,0.110233,0.066829
33,auc,0.15,0.0,0.0
33,accuracy,0.15,1.0,1.0
33,cross_entropy,0.15,0.104863,0.069462
34,auc,0.05,0.0,0.0
34,accuracy,0.05,1.0,1.0
34,cross_entropy,0.05,0.117073,0.073852
34,auc,0.075,0.0,0.0
34,accuracy,0.075,1.0,1.0
34,cross_entropy,0.075,0.115497,0.073816
34,auc,0.1,0.0,0.0
34,accuracy,0.1,1.0,1.0
34,cross_entropy,0.1,0.113441,0.074637
34,auc,0.15,0.0,0.0
34,accuracy,0.15,1.0,1.0
34,cross_entropy,0.15,0.107811,0.076822
35,auc,0.05,1.0,0.903226
35,accuracy,0.05,1.0,0.96875
35,cross_entropy,0.05,0.105335,0.147798
35,auc,0.075,1.0,0.967742
35,accuracy,0.075,1.0,0.96875
35,cross_entropy,0.075,0.103959,0.143135
35,auc,0.1,1.0,1.0
35,accuracy,0.1,1.0,0.96875
35,cross_entropy,0.1,0.104483,0.140258
35,auc,0.15,1.0,1.0
35,accuracy,0.15,1.0,0.96875
35,cross_entropy,0.15,0.100835,0.140292
36,auc,0.05,0.0,0.0
36,accuracy,0.05,1.0,1.0
36,cross_entropy,0.05,0.098064,0.06955
36,auc,0.075,0.0,0.0
36,accuracy,0.075,1.0,1.0
36,cross_entropy,0.075,0.094075,0.070779
36,auc,0.1,0.0,0.0
36,accuracy,0.1,1.0,1.0
36,cross_entropy,0.1,0.091649,0.072431
36,auc,0.15,0.0,0.0
36,accuracy,0.15,1.0,1.0
36,cross_entropy,0.15,0.088466,0.074045
37,auc,0.05,0.0,0.0
37,accuracy,0.05,1.0,1.0
37,cross_entropy,0.05,0.087706,0.068849
37,auc,0.075,0.0,0.0
37,accuracy,0.075,1.0,1.0
37,cross_entropy,0.075,0.086285,0.068525
37,auc,0.1,0.0,0.0
37,accuracy,0.1,1.0,1.0
37,cross_entropy,0.1,0.084682,0.069154
37,auc,0.15,0.0,0.0
37,accuracy,0.15,1.0,1.0
37,cross_entropy,0.15,0.084369,0.069098
38,auc,0.05,0.0,0.0
38,accuracy,0.05,1.0,1.0
38,cross_entropy,0.05,0.089676,0.073252
38,auc,0.075,0.0,0.0
38,accuracy,0.075,1.0,1.0
38,cross_entropy,0.075,0.08822,0.072719
38,auc,0.1,0.0,0.0
38,accuracy,0.1,1.0,1.0
38,cross_entropy,0.1,0.086812,0.073647
38,auc,0.15,0.0,0.0
38,accuracy,0.15,1.0,1.0
38,cross_entropy,0.15,0.085663,0.072879
39,auc,0.05,1.0,0.870968
39,accuracy,0.05,0.96875,0.96875
39,cross_entropy,0.05,0.141283,0.143338
39,auc,0.075,1.0,0.935484
39,accuracy,0.075,0.96875,0.96875
39,cross_entropy,0.075,0.142615,0.138935
39,auc,0.1,1.0,0.935484
39,accuracy,0.1,0.96875,0.96875
39,cross_entropy,0.1,0.140205,0.136806
39,auc,0.15,1.0,0.967742
39,accuracy,0.15,0.96875,0.96875
39,cross_entropy,0.15,0.140678,0.134419
40,auc,0.05,0.0,0.0
40,accuracy,0.05,1.0,1.0
40,cross_entropy,0.05,0.064264,0.066284
40,auc,0.075,0.0,0.0
40,accuracy,0.075,1.0,1.0
40,cross_entropy,0.075,0.063247,0.066256
40,auc,0.1,0.0,0.0
40,accuracy,0.1,1.0,1.0
40,cross_entropy,0.1,0.063239,0.065896
40,auc,0.15,0.0,0.0
40,accuracy,0.15,1.0,1.0
40,cross_entropy,0.15,0.063528,0.065174
41,auc,0.05,1.0,1.0
41,accuracy,0.05,1.0,0.96875
41,cross_entropy,0.05,0.109426,0.131422
41,auc,0.075,1.0,1.0
41,accuracy,0.075,0.96875,0.96875
41,cross_entropy,0.075,0.109682,0.127038
41,auc,0.1,1.0,1.0
41,accuracy,0.1,0.96875,0.96875
41,cross_entropy,0.1,0.110395,0.124695
41,auc,0.15,1.0,1.0
41,accuracy,0.15,0.96875,0.96875
41,cross_entropy,0.15,0.109308,0.121849
42,auc,0.05,0.0,0.0
42,accuracy,0.05,1.0,1.0
42,cross_entropy,0.05,0.07161,0.067425
42,auc,0.075,0.0,0.0
42,accuracy,0.075,1.0,1.0
42,cross_entropy,0.075,0.072348,0.066945
42,auc,0.1,0.0,0.0
42,accuracy,0.1,1.0,1.0
42,cross_entropy,0.1,0.072952,0.067266
42,auc,0.15,0.0,0.0
42,accuracy,0.15,1.0,1.0
42,cross_entropy,0.15,0.073395,0.067108
43,auc,0.05,0.0,0.0
43,accuracy,0.05,1.0,1.0
43,cross_entropy,0.05,0.095036,0.073484
43,auc,0.075,0.0,0.0
43,accuracy,0.075,1.0,1.0
43,cross_entropy,0.075,0.094873,0.0726
43,auc,0.1,0.0,0.0
43,accuracy,0.1,1.0,1.0
43,cross_entropy,0.1,0.09432,0.072584
43,auc,0.15,0.0,0.0
43,accuracy,0.15,1.0,1.0
43,cross_entropy,0.15,0.094175,0.072401
44,auc,0.05,1.0,0.870968
44,accuracy,0.05,1.0,0.96875
44,cross_entropy,0.05,0.147593,0.141783
44,auc,0.075,1.0,0.83871
44,accuracy,0.075,1.0,0.96875
44,cross_entropy,0.075,0.1441,0.140433
44,auc,0.1,1.0,0.870968
44,accuracy,0.1,1.0,0.96875
44,cross_entropy,0.1,0.139991,0.139244
44,auc,0.15,1.0,0.935484
44,accuracy,0.15,0.96875,0.96875
44,cross_entropy,0.15,0.13809,0.136754
45,auc,0.05,0.0,0.0
45,accuracy,0.05,1.0,1.0
45,cross_entropy,0.05,0.088995,0.064442
45,auc,0.075,0.0,0.0
45,accuracy,0.075,1.0,1.0
45,cross_entropy,0.075,0.08456,0.065673
45,auc,0.1,0.0,0.0
45,accuracy,0.1,1.0,1.0
45,cross_entropy,0.1,0.082686,0.065532
45,auc,0.15,0.0,0.0
45,accuracy,0.15,1.0,1.0
45,cross_entropy,0.15,0.07729,0.067345
46,auc,0.05,1.0,1.0
46,accuracy,0.05,0.96875,0.9375
46,cross_entropy,0.05,0.152258,0.178448
46,auc,0.075,1.0,1.0
46,accuracy,0.075,0.96875,0.9375
46,cross_entropy,0.075,0.150264,0.174652
46,auc,0.1,1.0,1.0
46,accuracy,0.1,0.96875,0.9375
46,cross_entropy,0.1,0.152087,0.169316
46,auc,0.15,0.983333,1.0
46,accuracy,0.15,0.96875,0.9375
46,cross_entropy,0.15,0.157986,0.157166
47,auc,0.05,0.0,0.0
47,accuracy,0.05,1.0,1.0
47,cross_entropy,0.05,0.0803,0.068897
47,auc,0.075,0.0,0.0
47,accuracy,0.075,1.0,1.0
47,cross_entropy,0.075,0.07885,0.069174
47,auc,0.1,0.0,0.0
47,accuracy,0.1,1.0,1.0
47,cross_entropy,0.1,0.077163,0.069551
47,auc,0.15,0.0,0.0
47,accuracy,0.15,1.0,1.0
47,cross_entropy,0.15,0.076572,0.069686
48,auc,0.05,1.0,0.965517
48,accuracy,0.05,0.9375,0.90625
48,cross_entropy,0.05,0.164634,0.273372
48,auc,0.075,1.0,0.965517
48,accuracy,0.075,0.9375,0.90625
48,cross_entropy,0.075,0.170575,0.264855
48,auc,0.1,1.0,0.977012
48,accuracy,0.1,0.90625,0.90625
48,cross_entropy,0.1,0.177196,0.251732
48,auc,0.15,1.0,0.988506
48,accuracy,0.15,0.90625,0.90625
48,cross_entropy,0.15,0.183026,0.239235
49,auc,0.05,0.0,0.0
49,accuracy,0.05,1.0,1.0
49,cross_entropy,0.05,0.111821,0.070195
49,auc,0.075,0.0,0.0
49,accuracy,0.075,1.0,1.0
49,cross_entropy,0.075,0.109191,0.070796
49,auc,0.1,0.0,0.0
49,accuracy,0.1,1.0,1.0
49,cross_entropy,0.1,0.105797,0.071641
49,auc,0.15,0.0,0.0
49,accuracy,0.15,1.0,1.0
49,cross_entropy,0.15,0.10461,0.071805
50,auc,0.05,1.0,0.935484
50,accuracy,0.05,0.96875,0.96875
50,cross_entropy,0.05,0.117101,0.143024
50,auc,0.075,1.0,0.967742
50,accuracy,0.075,0.96875,0.96875
50,cross_entropy,0.075,0.117148,0.140397
50,auc,0.1,1.0,0.967742
50,accuracy,0.1,0.96875,0.96875
50,cross_entropy,0.1,0.118315,0.135576
50,auc,0.15,1.0,0.967742
50,accuracy,0.15,0.96875,0.96875
50,cross_entropy,0.15,0.119524,0.133238
51,auc,0.05,0.0,0.0
51,accuracy,0.05,1.0,1.0
51,cross_entropy,0.05,0.082171,0.07149
51,auc,0.075,0.0,0.0
51,accuracy,0.075,1.0,1.0
51,cross_entropy,0.075,0.081203,0.071368
51,auc,0.1,0.0,0.0
51,accuracy,0.1,1.0,1.0
51,cross_entropy,0.1,0.079486,0.072337
51,auc,0.15,0.0,0.0
51,accuracy,0.15,1.0,1.0
51,cross_entropy,0.15,0.077261,0.072884
52,auc,0.05,0.0,0.0
52,accuracy,0.05,1.0,1.0
52,cross_entropy,0.05,0.088551,0.070885
52,auc,0.075,0.0,0.0
52,accuracy,0.075,1.0,1.0
52,cross_entropy,0.075,0.090847,0.070595
52,auc,0.1,0.0,0.0
52,accuracy,0.1,1.0,1.0
52,cross_entropy,0.1,0.090711,0.070785
52,auc,0.15,0.0,0.0
52,accuracy,0.15,1.0,1.0
52,cross_entropy,0.15,0.088134,0.071816
53,auc,0.05,0.967742,0.967742
53,accuracy,0.05,0.96875,0.96875
53,cross_entropy,0.05,0.163189,0.140877
53,auc,0.075,0.967742,0.967742
53,accuracy,0.075,0.96875,0.96875
53,cross_entropy,0.075,0.16066,0.138408
53,auc,0.1,0.967742,0.967742
53,accuracy,0.1,0.96875,0.96875
53,cross_entropy,0.1,0.154087,0.138758
53,auc,0.15,0.967742,0.967742
53,accuracy,0.15,0.96875,0.96875
53,cross_entropy,0.15,0.151068,0.139073
54,auc,0.05,0.0,0.0
54,accuracy,0.05,1.0,1.0
54,cross_entropy,0.05,0.114088,0.071799
54,auc,0.075,0.0,0.0
54,accuracy,0.075,1.0,1.0
54,cross_entropy,0.075,0.11032,0.073121
54,auc,0.1,0.0,0.0
54,accuracy,0.1,1.0,1.0
54,cross_entropy,0.1,0.10735,0.074999
54,auc,0.15,0.0,0.0
54,accuracy,0.15,1.0,1.0
54,cross_entropy,0.15,0.105478,0.076039
55,auc,0.05,1.0,1.0
55,accuracy,0.05,0.9375,0.9375
55,cross_entropy,0.05,0.155422,0.172572
55,auc,0.075,1.0,1.0
55,accuracy,0.075,0.9375,0.9375
55,cross_entropy,0.075,0.161955,0.165968
55,auc,0.1,1.0,1.0
55,accuracy,0.1,0.9375,0.9375
55,cross_entropy,0.1,0.162746,0.16344
55,auc,0.15,0.983333,1.0
55,accuracy,0.15,0.9375,0.9375
55,cross_entropy,0.15,0.176972,0.148794
56,auc,0.05,1.0,1.0
56,accuracy,0.05,1.0,0.96875
56,cross_entropy,0.05,0.114081,0.133893
56,auc,0.075,1.0,1.0
56,accuracy,0.075,1.0,0.96875
56,cross_entropy,0.075,0.114057,0.128768
56,auc,0.1,1.0,1.0
56,accuracy,0.1,0.96875,0.96875
56,cross_entropy,0.1,0.117006,0.123915
56,auc,0.15,1.0,1.0
56,accuracy,0.15,0.96875,0.96875
56,cross_entropy,0.15,0.117729,0.120813
57,auc,0.05,0.0,0.0
57,accuracy,0.05,1.0,1.0
57,cross_entropy,0.05,0.111102,0.075535
57,auc,0.075,0.0,0.0
57,accuracy,0.075,1.0,1.0
57,cross_entropy,0.075,0.107669,0.075893
57,auc,0.1,0.0,0.0
57,accuracy,0.1,1.0,1.0
57,cross_entropy,0.1,0.104515,0.077194
57,auc,0.15,0.0,0.0
57,accuracy,0.15,1.0,1.0
57,cross_entropy,0.15,0.099959,0.079524
58,auc,0.05,0.0,0.0
58,accuracy,0.05,1.0,1.0
58,cross_entropy,0.05,0.098841,0.066536
58,auc,0.075,0.0,0.0
58,accuracy,0.075,1.0,1.0
