batch_index,metric,area,comp,suff
4,accuracy,0.15,1.0,1.0
4,cross_entropy,0.15,0.064622,0.077085
5,auc,0.05,0.0,0.0
5,accuracy,0.05,1.0,1.0
5,cross_entropy,0.05,0.066015,0.077551
5,auc,0.075,0.0,0.0
5,accuracy,0.075,1.0,1.0
5,cross_entropy,0.075,0.065598,0.079126
5,auc,0.1,0.0,0.0
5,accuracy,0.1,1.0,1.0
5,cross_entropy,0.1,0.066139,0.079223
5,auc,0.15,0.0,0.0
5,accuracy,0.15,1.0,1.0
5,cross_entropy,0.15,0.067116,0.079126
6,auc,0.05,1.0,1.0
6,accuracy,0.05,0.96875,0.96875
6,cross_entropy,0.05,0.104401,0.133737
6,auc,0.075,1.0,1.0
6,accuracy,0.075,0.96875,0.96875
6,cross_entropy,0.075,0.109713,0.127042
6,auc,0.1,1.0,1.0
6,accuracy,0.1,0.96875,0.96875
6,cross_entropy,0.1,0.113938,0.123465
6,auc,0.15,1.0,1.0
6,accuracy,0.15,0.96875,0.96875
6,cross_entropy,0.15,0.124515,0.117065
7,auc,0.05,0.0,0.0
7,accuracy,0.05,1.0,1.0
7,cross_entropy,0.05,0.083618,0.082582
7,auc,0.075,0.0,0.0
7,accuracy,0.075,1.0,1.0
7,cross_entropy,0.075,0.082245,0.082835
7,auc,0.1,0.0,0.0
7,accuracy,0.1,1.0,1.0
7,cross_entropy,0.1,0.078925,0.085328
7,auc,0.15,0.0,0.0
7,accuracy,0.15,1.0,1.0
7,cross_entropy,0.15,0.074975,0.090906
8,auc,0.05,0.0,0.0
8,accuracy,0.05,1.0,1.0
8,cross_entropy,0.05,0.087372,0.087027
8,auc,0.075,0.0,0.0
8,accuracy,0.075,1.0,1.0
8,cross_entropy,0.075,0.082467,0.092316
8,auc,0.1,0.0,0.0
8,accuracy,0.1,1.0,1.0
8,cross_entropy,0.1,0.081108,0.093836
8,auc,0.15,0.0,0.0
8,accuracy,0.15,1.0,1.0
8,cross_entropy,0.15,0.077934,0.099053
9,auc,0.05,0.0,0.0
9,accuracy,0.05,1.0,1.0
9,cross_entropy,0.05,0.085197,0.081983
9,auc,0.075,0.0,0.0
9,accuracy,0.075,1.0,1.0
9,cross_entropy,0.075,0.080464,0.087647
9,auc,0.1,0.0,0.0
9,accuracy,0.1,1.0,1.0
9,cross_entropy,0.1,0.076971,0.093568
9,auc,0.15,0.0,0.0
9,accuracy,0.15,1.0,1.0
9,cross_entropy,0.15,0.074606,0.097493
10,auc,0.05,1.0,0.870968
10,accuracy,0.05,0.96875,0.96875
10,cross_entropy,0.05,0.119412,0.148718
10,auc,0.075,1.0,0.870968
10,accuracy,0.075,0.96875,0.96875
10,cross_entropy,0.075,0.119311,0.146974
10,auc,0.1,1.0,0.935484
10,accuracy,0.1,0.96875,0.96875
10,cross_entropy,0.1,0.125141,0.142931
10,auc,0.15,1.0,0.903226
10,accuracy,0.15,0.96875,0.96875
10,cross_entropy,0.15,0.123771,0.147287
11,auc,0.05,1.0,1.0
11,accuracy,0.05,0.96875,0.96875
11,cross_entropy,0.05,0.102863,0.113666
11,auc,0.075,1.0,1.0
11,accuracy,0.075,0.96875,0.96875
11,cross_entropy,0.075,0.112916,0.106062
11,auc,0.1,1.0,1.0
11,accuracy,0.1,0.96875,1.0
11,cross_entropy,0.1,0.120695,0.101699
11,auc,0.15,1.0,1.0
11,accuracy,0.15,0.96875,1.0
11,cross_entropy,0.15,0.127261,0.101548
12,auc,0.05,0.0,0.0
12,accuracy,0.05,1.0,1.0
12,cross_entropy,0.05,0.080523,0.083681
12,auc,0.075,0.0,0.0
12,accuracy,0.075,1.0,1.0
12,cross_entropy,0.075,0.077263,0.087321
12,auc,0.1,0.0,0.0
12,accuracy,0.1,1.0,1.0
12,cross_entropy,0.1,0.075608,0.090553
12,auc,0.15,0.0,0.0
12,accuracy,0.15,1.0,1.0
12,cross_entropy,0.15,0.072625,0.097509
13,auc,0.05,1.0,0.967742
13,accuracy,0.05,0.96875,0.96875
13,cross_entropy,0.05,0.114756,0.138025
13,auc,0.075,1.0,1.0
13,accuracy,0.075,0.96875,0.96875
13,cross_entropy,0.075,0.113977,0.139248
13,auc,0.1,1.0,1.0
13,accuracy,0.1,0.96875,0.96875
13,cross_entropy,0.1,0.118531,0.136043
13,auc,0.15,1.0,1.0
13,accuracy,0.15,0.96875,0.96875
13,cross_entropy,0.15,0.123867,0.134529
14,auc,0.05,0.967742,1.0
14,accuracy,0.05,0.96875,0.96875
14,cross_entropy,0.05,0.136977,0.116432
14,auc,0.075,0.967742,1.0
14,accuracy,0.075,0.96875,0.96875
14,cross_entropy,0.075,0.134852,0.115037
14,auc,0.1,0.967742,1.0
14,accuracy,0.1,0.96875,0.96875
14,cross_entropy,0.1,0.137196,0.112662
14,auc,0.15,0.967742,1.0
14,accuracy,0.15,0.96875,1.0
14,cross_entropy,0.15,0.139521,0.11516
15,auc,0.05,0.0,0.0
15,accuracy,0.05,1.0,1.0
15,cross_entropy,0.05,0.085385,0.077295
15,auc,0.075,0.0,0.0
15,accuracy,0.075,1.0,1.0
15,cross_entropy,0.075,0.08172,0.081182
15,auc,0.1,0.0,0.0
15,accuracy,0.1,1.0,1.0
15,cross_entropy,0.1,0.078516,0.08471
15,auc,0.15,0.0,0.0
15,accuracy,0.15,1.0,1.0
15,cross_entropy,0.15,0.074477,0.092238
16,auc,0.05,0.0,0.0
16,accuracy,0.05,1.0,1.0
16,cross_entropy,0.05,0.084761,0.086925
16,auc,0.075,0.0,0.0
16,accuracy,0.075,1.0,1.0
16,cross_entropy,0.075,0.078245,0.094935
16,auc,0.1,0.0,0.0
16,accuracy,0.1,1.0,1.0
16,cross_entropy,0.1,0.076296,0.099028
16,auc,0.15,0.0,0.0
16,accuracy,0.15,1.0,1.0
16,cross_entropy,0.15,0.072608,0.106152
17,auc,0.05,0.0,0.0
17,accuracy,0.05,1.0,1.0
17,cross_entropy,0.05,0.075021,0.087447
17,auc,0.075,0.0,0.0
17,accuracy,0.075,1.0,1.0
17,cross_entropy,0.075,0.071707,0.092455
17,auc,0.1,0.0,0.0
17,accuracy,0.1,1.0,1.0
17,cross_entropy,0.1,0.068709,0.097772
17,auc,0.15,0.0,0.0
17,accuracy,0.15,1.0,1.0
17,cross_entropy,0.15,0.066614,0.103093
18,auc,0.05,1.0,0.967742
18,accuracy,0.05,0.96875,0.96875
18,cross_entropy,0.05,0.097178,0.123214
18,auc,0.075,1.0,1.0
18,accuracy,0.075,0.96875,0.96875
18,cross_entropy,0.075,0.103464,0.116543
18,auc,0.1,1.0,1.0
18,accuracy,0.1,0.96875,0.96875
18,cross_entropy,0.1,0.110224,0.111589
18,auc,0.15,1.0,1.0
18,accuracy,0.15,0.96875,0.96875
18,cross_entropy,0.15,0.124477,0.102047
19,auc,0.05,0.0,0.0
19,accuracy,0.05,1.0,1.0
19,cross_entropy,0.05,0.079837,0.080312
19,auc,0.075,0.0,0.0
19,accuracy,0.075,1.0,1.0
19,cross_entropy,0.075,0.074554,0.086216
19,auc,0.1,0.0,0.0
19,accuracy,0.1,1.0,1.0
19,cross_entropy,0.1,0.072253,0.090653
19,auc,0.15,0.0,0.0
19,accuracy,0.15,1.0,1.0
19,cross_entropy,0.15,0.071205,0.094212
20,auc,0.05,0.0,0.0
20,accuracy,0.05,1.0,1.0
20,cross_entropy,0.05,0.07847,0.088505
20,auc,0.075,0.0,0.0
20,accuracy,0.075,1.0,1.0
20,cross_entropy,0.075,0.072124,0.096421
20,auc,0.1,0.0,0.0
20,accuracy,0.1,1.0,1.0
20,cross_entropy,0.1,0.06936,0.100165
20,auc,0.15,0.0,0.0
20,accuracy,0.15,1.0,1.0
20,cross_entropy,0.15,0.06767,0.104589
21,auc,0.05,1.0,1.0
21,accuracy,0.05,0.96875,0.96875
21,cross_entropy,0.05,0.106968,0.11948
21,auc,0.075,1.0,1.0
21,accuracy,0.075,0.96875,0.96875
21,cross_entropy,0.075,0.109878,0.120446
21,auc,0.1,1.0,1.0
21,accuracy,0.1,0.96875,1.0
21,cross_entropy,0.1,0.117435,0.116186
21,auc,0.15,1.0,1.0
21,accuracy,0.15,0.96875,1.0
21,cross_entropy,0.15,0.129402,0.114447
22,auc,0.05,0.0,0.0
22,accuracy,0.05,1.0,1.0
22,cross_entropy,0.05,0.078895,0.088101
22,auc,0.075,0.0,0.0
22,accuracy,0.075,1.0,1.0
22,cross_entropy,0.075,0.076741,0.091837
22,auc,0.1,0.0,0.0
22,accuracy,0.1,1.0,1.0
22,cross_entropy,0.1,0.075401,0.093436
22,auc,0.15,0.0,0.0
22,accuracy,0.15,1.0,1.0
22,cross_entropy,0.15,0.07606,0.09411
23,auc,0.05,0.225806,1.0
23,accuracy,0.05,0.96875,1.0
23,cross_entropy,0.05,0.163855,0.071481
23,auc,0.075,0.16129,1.0
23,accuracy,0.075,0.96875,1.0
23,cross_entropy,0.075,0.165376,0.072889
23,auc,0.1,0.193548,1.0
23,accuracy,0.1,0.96875,1.0
23,cross_entropy,0.1,0.158514,0.073998
23,auc,0.15,0.451613,1.0
23,accuracy,0.15,0.96875,1.0
23,cross_entropy,0.15,0.153575,0.076025
24,auc,0.05,1.0,1.0
24,accuracy,0.05,0.96875,0.96875
24,cross_entropy,0.05,0.111891,0.11907
24,auc,0.075,1.0,1.0
24,accuracy,0.075,0.96875,0.96875
24,cross_entropy,0.075,0.120113,0.112103
24,auc,0.1,1.0,1.0
24,accuracy,0.1,0.96875,0.96875
24,cross_entropy,0.1,0.124855,0.110136
24,auc,0.15,1.0,1.0
24,accuracy,0.15,0.96875,0.96875
24,cross_entropy,0.15,0.13473,0.105946
25,auc,0.05,0.0,0.0
25,accuracy,0.05,1.0,1.0
25,cross_entropy,0.05,0.07954,0.087913
25,auc,0.075,0.0,0.0
25,accuracy,0.075,1.0,1.0
25,cross_entropy,0.075,0.073262,0.091963
25,auc,0.1,0.0,0.0
25,accuracy,0.1,1.0,1.0
25,cross_entropy,0.1,0.070086,0.0957
25,auc,0.15,0.0,0.0
25,accuracy,0.15,1.0,1.0
25,cross_entropy,0.15,0.066766,0.102655
26,auc,0.05,0.0,0.0
26,accuracy,0.05,1.0,1.0
26,cross_entropy,0.05,0.08305,0.085047
26,auc,0.075,0.0,0.0
26,accuracy,0.075,1.0,1.0
26,cross_entropy,0.075,0.080318,0.088614
26,auc,0.1,0.0,0.0
26,accuracy,0.1,1.0,1.0
26,cross_entropy,0.1,0.080799,0.087284
26,auc,0.15,0.0,0.0
26,accuracy,0.15,1.0,1.0
26,cross_entropy,0.15,0.078951,0.090232
27,auc,0.05,1.0,1.0
27,accuracy,0.05,0.96875,0.96875
27,cross_entropy,0.05,0.115625,0.116246
27,auc,0.075,1.0,1.0
27,accuracy,0.075,0.96875,0.96875
27,cross_entropy,0.075,0.1165,0.11618
27,auc,0.1,1.0,1.0
27,accuracy,0.1,0.96875,0.96875
27,cross_entropy,0.1,0.121766,0.11308
27,auc,0.15,1.0,1.0
27,accuracy,0.15,0.96875,0.96875
27,cross_entropy,0.15,0.129232,0.111989
28,auc,0.05,0.0,0.0
28,accuracy,0.05,1.0,1.0
28,cross_entropy,0.05,0.086213,0.088326
28,auc,0.075,0.0,0.0
28,accuracy,0.075,1.0,1.0
28,cross_entropy,0.075,0.079753,0.096127
28,auc,0.1,0.0,0.0
28,accuracy,0.1,1.0,1.0
28,cross_entropy,0.1,0.07662,0.100412
28,auc,0.15,0.0,0.0
28,accuracy,0.15,1.0,1.0
28,cross_entropy,0.15,0.072979,0.10794
29,auc,0.05,0.0,0.0
29,accuracy,0.05,1.0,1.0
29,cross_entropy,0.05,0.083544,0.093563
29,auc,0.075,0.0,0.0
29,accuracy,0.075,1.0,1.0
29,cross_entropy,0.075,0.081811,0.095844
29,auc,0.1,0.0,0.0
29,accuracy,0.1,1.0,1.0
29,cross_entropy,0.1,0.078793,0.098478
29,auc,0.15,0.0,0.0
29,accuracy,0.15,1.0,1.0
29,cross_entropy,0.15,0.077304,0.102252
30,auc,0.05,0.0,0.0
30,accuracy,0.05,1.0,1.0
30,cross_entropy,0.05,0.090513,0.093351
30,auc,0.075,0.0,0.0
30,accuracy,0.075,1.0,1.0
30,cross_entropy,0.075,0.081394,0.099882
30,auc,0.1,0.0,0.0
30,accuracy,0.1,1.0,1.0
30,cross_entropy,0.1,0.078131,0.102406
30,auc,0.15,0.0,0.0
30,accuracy,0.15,1.0,1.0
30,cross_entropy,0.15,0.07577,0.107079
31,auc,0.05,1.0,0.983333
31,accuracy,0.05,0.9375,0.9375
31,cross_entropy,0.05,0.146883,0.172108
31,auc,0.075,1.0,1.0
31,accuracy,0.075,0.9375,0.9375
31,cross_entropy,0.075,0.161858,0.158434
31,auc,0.1,1.0,1.0
31,accuracy,0.1,0.9375,0.9375
31,cross_entropy,0.1,0.167175,0.155104
31,auc,0.15,1.0,1.0
31,accuracy,0.15,0.9375,0.9375
31,cross_entropy,0.15,0.185649,0.1421
32,auc,0.05,0.0,0.0
32,accuracy,0.05,1.0,1.0
32,cross_entropy,0.05,0.07471,0.08477
32,auc,0.075,0.0,0.0
32,accuracy,0.075,1.0,1.0
32,cross_entropy,0.075,0.07125,0.09035
32,auc,0.1,0.0,0.0
32,accuracy,0.1,1.0,1.0
32,cross_entropy,0.1,0.070336,0.093633
32,auc,0.15,0.0,0.0
32,accuracy,0.15,1.0,1.0
32,cross_entropy,0.15,0.068962,0.099487
33,auc,0.05,0.967742,1.0
33,accuracy,0.05,0.96875,0.96875
33,cross_entropy,0.05,0.124726,0.110015
33,auc,0.075,0.967742,1.0
33,accuracy,0.075,0.96875,0.96875
33,cross_entropy,0.075,0.129521,0.106277
33,auc,0.1,0.967742,1.0
33,accuracy,0.1,0.96875,0.96875
33,cross_entropy,0.1,0.135264,0.10302
33,auc,0.15,0.935484,1.0
33,accuracy,0.15,0.96875,1.0
33,cross_entropy,0.15,0.141107,0.101293
34,auc,0.05,0.967742,1.0
34,accuracy,0.05,0.96875,0.96875
34,cross_entropy,0.05,0.131904,0.125811
34,auc,0.075,0.967742,1.0
34,accuracy,0.075,0.96875,0.96875
34,cross_entropy,0.075,0.138394,0.121686
34,auc,0.1,0.967742,1.0
34,accuracy,0.1,0.96875,0.96875
34,cross_entropy,0.1,0.141271,0.12252
34,auc,0.15,0.967742,1.0
34,accuracy,0.15,0.96875,0.96875
34,cross_entropy,0.15,0.139655,0.128499
35,auc,0.05,1.0,1.0
35,accuracy,0.05,0.96875,0.96875
35,cross_entropy,0.05,0.10911,0.110333
35,auc,0.075,1.0,1.0
35,accuracy,0.075,0.96875,0.96875
35,cross_entropy,0.075,0.117242,0.104675
35,auc,0.1,1.0,1.0
35,accuracy,0.1,0.96875,1.0
35,cross_entropy,0.1,0.122679,0.102618
35,auc,0.15,1.0,1.0
35,accuracy,0.15,0.96875,1.0
35,cross_entropy,0.15,0.13067,0.100627
36,auc,0.05,0.0,0.0
36,accuracy,0.05,1.0,1.0
36,cross_entropy,0.05,0.068129,0.08028
36,auc,0.075,0.0,0.0
36,accuracy,0.075,1.0,1.0
36,cross_entropy,0.075,0.067824,0.081599
36,auc,0.1,0.0,0.0
36,accuracy,0.1,1.0,1.0
36,cross_entropy,0.1,0.067046,0.084154
36,auc,0.15,0.0,0.0
36,accuracy,0.15,1.0,1.0
36,cross_entropy,0.15,0.066461,0.086057
37,auc,0.05,0.0,0.0
37,accuracy,0.05,1.0,1.0
37,cross_entropy,0.05,0.078411,0.076397
37,auc,0.075,0.0,0.0
37,accuracy,0.075,1.0,1.0
37,cross_entropy,0.075,0.075391,0.08012
37,auc,0.1,0.0,0.0
37,accuracy,0.1,1.0,1.0
37,cross_entropy,0.1,0.075139,0.08172
37,auc,0.15,0.0,0.0
37,accuracy,0.15,1.0,1.0
37,cross_entropy,0.15,0.075092,0.08362
38,auc,0.05,1.0,1.0
38,accuracy,0.05,0.96875,0.96875
38,cross_entropy,0.05,0.106072,0.125968
38,auc,0.075,1.0,1.0
38,accuracy,0.075,0.96875,0.96875
38,cross_entropy,0.075,0.115995,0.117512
38,auc,0.1,1.0,1.0
38,accuracy,0.1,0.96875,0.96875
38,cross_entropy,0.1,0.122422,0.113201
38,auc,0.15,1.0,1.0
38,accuracy,0.15,0.96875,0.96875
38,cross_entropy,0.15,0.133026,0.107586
39,auc,0.05,1.0,1.0
39,accuracy,0.05,0.96875,0.96875
39,cross_entropy,0.05,0.122529,0.118077
39,auc,0.075,1.0,1.0
39,accuracy,0.075,0.96875,0.96875
39,cross_entropy,0.075,0.131341,0.11301
39,auc,0.1,1.0,1.0
39,accuracy,0.1,0.96875,0.96875
39,cross_entropy,0.1,0.132518,0.111747
39,auc,0.15,1.0,1.0
39,accuracy,0.15,0.96875,0.96875
39,cross_entropy,0.15,0.13877,0.10971
40,auc,0.05,0.965517,1.0
40,accuracy,0.05,0.90625,0.90625
40,cross_entropy,0.05,0.211389,0.203631
40,auc,0.075,0.942529,1.0
40,accuracy,0.075,0.90625,0.90625
40,cross_entropy,0.075,0.229372,0.185658
40,auc,0.1,0.908046,1.0
40,accuracy,0.1,0.90625,0.90625
40,cross_entropy,0.1,0.252929,0.169736
40,auc,0.15,0.908046,1.0
40,accuracy,0.15,0.90625,0.96875
40,cross_entropy,0.15,0.267077,0.165816
41,auc,0.05,0.0,0.0
41,accuracy,0.05,1.0,1.0
41,cross_entropy,0.05,0.07247,0.087193
41,auc,0.075,0.0,0.0
41,accuracy,0.075,1.0,1.0
41,cross_entropy,0.075,0.072534,0.085915
41,auc,0.1,0.0,0.0
41,accuracy,0.1,1.0,1.0
41,cross_entropy,0.1,0.073421,0.086505
41,auc,0.15,0.0,0.0
41,accuracy,0.15,1.0,1.0
41,cross_entropy,0.15,0.074333,0.085932
42,auc,0.05,0.0,0.0
42,accuracy,0.05,1.0,1.0
42,cross_entropy,0.05,0.092906,0.095069
42,auc,0.075,0.0,0.0
42,accuracy,0.075,1.0,1.0
42,cross_entropy,0.075,0.086557,0.10202
42,auc,0.1,0.0,0.0
42,accuracy,0.1,1.0,1.0
42,cross_entropy,0.1,0.081535,0.109495
42,auc,0.15,0.0,0.0
42,accuracy,0.15,1.0,1.0
42,cross_entropy,0.15,0.07649,0.118025
43,auc,0.05,0.0,0.0
43,accuracy,0.05,1.0,1.0
43,cross_entropy,0.05,0.074805,0.07702
43,auc,0.075,0.0,0.0
43,accuracy,0.075,1.0,1.0
43,cross_entropy,0.075,0.072384,0.080811
43,auc,0.1,0.0,0.0
43,accuracy,0.1,1.0,1.0
43,cross_entropy,0.1,0.070715,0.083352
43,auc,0.15,0.0,0.0
43,accuracy,0.15,1.0,1.0
43,cross_entropy,0.15,0.070175,0.085777
44,auc,0.05,1.0,1.0
44,accuracy,0.05,0.96875,0.96875
44,cross_entropy,0.05,0.087921,0.105912
44,auc,0.075,1.0,1.0
44,accuracy,0.075,0.96875,0.96875
44,cross_entropy,0.075,0.096401,0.098168
44,auc,0.1,1.0,1.0
44,accuracy,0.1,0.96875,0.96875
44,cross_entropy,0.1,0.101495,0.093915
44,auc,0.15,1.0,1.0
44,accuracy,0.15,0.96875,1.0
44,cross_entropy,0.15,0.113234,0.088229
45,auc,0.05,0.0,0.0
45,accuracy,0.05,1.0,1.0
45,cross_entropy,0.05,0.082918,0.093311
45,auc,0.075,0.0,0.0
45,accuracy,0.075,1.0,1.0
45,cross_entropy,0.075,0.080457,0.099231
45,auc,0.1,0.0,0.0
45,accuracy,0.1,1.0,1.0
45,cross_entropy,0.1,0.078243,0.105641
45,auc,0.15,0.0,0.0
45,accuracy,0.15,1.0,1.0
45,cross_entropy,0.15,0.076944,0.110595
46,auc,0.05,0.0,0.0
46,accuracy,0.05,1.0,1.0
46,cross_entropy,0.05,0.083707,0.092636
46,auc,0.075,0.0,0.0
46,accuracy,0.075,1.0,1.0
46,cross_entropy,0.075,0.08058,0.0965
46,auc,0.1,0.0,0.0
46,accuracy,0.1,1.0,1.0
46,cross_entropy,0.1,0.077728,0.100796
46,auc,0.15,0.0,0.0
46,accuracy,0.15,1.0,1.0
46,cross_entropy,0.15,0.075007,0.107154
47,auc,0.05,1.0,0.935484
47,accuracy,0.05,0.96875,0.96875
47,cross_entropy,0.05,0.113761,0.136408
47,auc,0.075,1.0,0.967742
47,accuracy,0.075,0.96875,0.96875
47,cross_entropy,0.075,0.115297,0.134782
47,auc,0.1,1.0,0.967742
47,accuracy,0.1,0.96875,0.96875
47,cross_entropy,0.1,0.121097,0.127746
47,auc,0.15,1.0,1.0
47,accuracy,0.15,0.96875,0.96875
47,cross_entropy,0.15,0.127359,0.12531
48,auc,0.05,0.0,0.0
48,accuracy,0.05,1.0,1.0
48,cross_entropy,0.05,0.072531,0.087151
48,auc,0.075,0.0,0.0
48,accuracy,0.075,1.0,1.0
48,cross_entropy,0.075,0.069547,0.0925
48,auc,0.1,0.0,0.0
48,accuracy,0.1,1.0,1.0
48,cross_entropy,0.1,0.068847,0.093626
48,auc,0.15,0.0,0.0
48,accuracy,0.15,1.0,1.0
48,cross_entropy,0.15,0.067196,0.099278
49,auc,0.05,0.0,0.0
49,accuracy,0.05,1.0,1.0
49,cross_entropy,0.05,0.075617,0.094064
49,auc,0.075,0.0,0.0
49,accuracy,0.075,1.0,1.0
49,cross_entropy,0.075,0.07261,0.096438
49,auc,0.1,0.0,0.0
49,accuracy,0.1,1.0,1.0
49,cross_entropy,0.1,0.070907,0.098971
49,auc,0.15,0.0,0.0
49,accuracy,0.15,1.0,1.0
49,cross_entropy,0.15,0.071423,0.099479
50,auc,0.05,1.0,1.0
50,accuracy,0.05,0.96875,0.96875
50,cross_entropy,0.05,0.111051,0.133718
50,auc,0.075,1.0,1.0
50,accuracy,0.075,0.96875,0.96875
50,cross_entropy,0.075,0.111595,0.133825
50,auc,0.1,1.0,1.0
50,accuracy,0.1,0.96875,0.96875
50,cross_entropy,0.1,0.11476,0.132864
50,auc,0.15,1.0,1.0
50,accuracy,0.15,0.96875,0.96875
50,cross_entropy,0.15,0.123529,0.128106
51,auc,0.05,0.774194,1.0
51,accuracy,0.05,0.96875,0.96875
51,cross_entropy,0.05,0.16324,0.112035
51,auc,0.075,0.806452,1.0
51,accuracy,0.075,0.96875,0.96875
51,cross_entropy,0.075,0.160121,0.117762
51,auc,0.1,0.709677,1.0
51,accuracy,0.1,0.96875,0.96875
51,cross_entropy,0.1,0.162419,0.116871
51,auc,0.15,0.483871,1.0
51,accuracy,0.15,0.96875,1.0
51,cross_entropy,0.15,0.162766,0.118517
52,auc,0.05,0.0,0.0
52,accuracy,0.05,1.0,1.0
52,cross_entropy,0.05,0.071495,0.079672
52,auc,0.075,0.0,0.0
52,accuracy,0.075,1.0,1.0
52,cross_entropy,0.075,0.068537,0.083326
52,auc,0.1,0.0,0.0
52,accuracy,0.1,1.0,1.0
52,cross_entropy,0.1,0.066976,0.086181
52,auc,0.15,0.0,0.0
52,accuracy,0.15,1.0,1.0
52,cross_entropy,0.15,0.066981,0.087459
53,auc,0.05,1.0,1.0
53,accuracy,0.05,0.96875,0.96875
53,cross_entropy,0.05,0.149711,0.148371
53,auc,0.075,0.903226,1.0
53,accuracy,0.075,0.96875,0.96875
53,cross_entropy,0.075,0.148667,0.152337
53,auc,0.1,0.83871,1.0
53,accuracy,0.1,0.96875,0.96875
53,cross_entropy,0.1,0.151032,0.156627
53,auc,0.15,0.83871,1.0
53,accuracy,0.15,0.96875,1.0
53,cross_entropy,0.15,0.153329,0.161907
54,auc,0.05,0.0,0.0
54,accuracy,0.05,1.0,1.0
54,cross_entropy,0.05,0.089893,0.079597
54,auc,0.075,0.0,0.0
54,accuracy,0.075,1.0,1.0
54,cross_entropy,0.075,0.089677,0.080625
54,auc,0.1,0.0,0.0
54,accuracy,0.1,1.0,1.0
54,cross_entropy,0.1,0.085721,0.085092
54,auc,0.15,0.0,0.0
54,accuracy,0.15,1.0,1.0
54,cross_entropy,0.15,0.082509,0.090271
55,auc,0.05,0.645161,1.0
55,accuracy,0.05,0.96875,1.0
55,cross_entropy,0.05,0.159085,0.079862
55,auc,0.075,0.451613,1.0
55,accuracy,0.075,0.96875,1.0
55,cross_entropy,0.075,0.160906,0.083251
55,auc,0.1,0.483871,1.0
55,accuracy,0.1,0.96875,1.0
55,cross_entropy,0.1,0.158649,0.085793
55,auc,0.15,0.354839,1.0
55,accuracy,0.15,0.96875,1.0
55,cross_entropy,0.15,0.160297,0.090383
56,auc,0.05,0.0,0.0
56,accuracy,0.05,1.0,1.0
56,cross_entropy,0.05,0.083181,0.081375
56,auc,0.075,0.0,0.0
56,accuracy,0.075,1.0,1.0
56,cross_entropy,0.075,0.07981,0.0849
56,auc,0.1,0.0,0.0
56,accuracy,0.1,1.0,1.0
56,cross_entropy,0.1,0.076255,0.089474
56,auc,0.15,0.0,0.0
56,accuracy,0.15,1.0,1.0
56,cross_entropy,0.15,0.074672,0.091864
57,auc,0.05,0.0,0.0
57,accuracy,0.05,1.0,1.0
57,cross_entropy,0.05,0.073969,0.07439
57,auc,0.075,0.0,0.0
57,accuracy,0.075,1.0,1.0
57,cross_entropy,0.075,0.072855,0.076591
57,auc,0.1,0.0,0.0
57,accuracy,0.1,1.0,1.0
57,cross_entropy,0.1,0.072233,0.077639
57,auc,0.15,0.0,0.0
57,accuracy,0.15,1.0,1.0
57,cross_entropy,0.15,0.070527,0.079831
58,auc,0.05,0.0,0.0
58,accuracy,0.05,1.0,1.0
